CMDLINE /home/advice/miniconda3/envs/torch_exp_dataset/bin/python /home/docker/side/torchcsvdataset/test/pandas_test.py
MEM 264.914062 1626412834.4681
MEM 265.914062 1626412834.5791
MEM 265.914062 1626412834.6912
MEM 265.914062 1626412834.8060
MEM 265.914062 1626412834.9224
MEM 265.914062 1626412835.0384
MEM 264.417969 1626412835.1535
MEM 265.914062 1626412835.2671
MEM 265.914062 1626412835.3830
MEM 264.402344 1626412835.4979
MEM 264.417969 1626412835.6131
MEM 265.914062 1626412835.7283
MEM 265.914062 1626412835.8430
MEM 265.914062 1626412835.9580
MEM 265.914062 1626412836.0736
MEM 265.914062 1626412836.1886
MEM 265.914062 1626412836.3025
MEM 265.917969 1626412836.4172
MEM 265.921875 1626412836.5318
MEM 265.929688 1626412836.6453
MEM 264.433594 1626412836.7595
MEM 265.933594 1626412836.8750
MEM 264.445312 1626412836.9906
MEM 265.945312 1626412837.1027
MEM 265.949219 1626412837.2172
MEM 265.949219 1626412837.3316
MEM 264.457031 1626412837.4470
MEM 264.457031 1626412837.5622
MEM 265.953125 1626412837.6761
MEM 265.953125 1626412837.7921
MEM 265.953125 1626412837.9042
MEM 265.953125 1626412838.0201
MEM 264.457031 1626412838.1354
MEM 264.457031 1626412838.2506
MEM 264.457031 1626412838.3662
MEM 264.457031 1626412838.4803
MEM 265.707031 1626412838.5916
MEM 265.953125 1626412838.7063
MEM 265.953125 1626412838.8184
MEM 265.953125 1626412838.9342
MEM 265.953125 1626412839.0475
MEM 265.953125 1626412839.1626
MEM 265.953125 1626412839.2772
MEM 265.953125 1626412839.3918
MEM 265.953125 1626412839.5069
MEM 265.953125 1626412839.6222
MEM 265.953125 1626412839.7369
MEM 265.953125 1626412839.8517
MEM 265.953125 1626412839.9668
MEM 264.457031 1626412840.0781
MEM 265.953125 1626412840.1925
MEM 265.953125 1626412840.3060
MEM 265.953125 1626412840.4237
MEM 265.953125 1626412840.5393
MEM 265.953125 1626412840.6536
MEM 265.953125 1626412840.7681
MEM 265.953125 1626412840.8827
MEM 265.953125 1626412840.9974
MEM 265.953125 1626412841.1119
MEM 265.953125 1626412841.2267
MEM 265.953125 1626412841.3396
MEM 265.953125 1626412841.4547
MEM 265.953125 1626412841.5694
MEM 265.953125 1626412841.6845
MEM 265.953125 1626412841.7959
MEM 265.707031 1626412841.9105
MEM 264.457031 1626412842.0258
MEM 265.953125 1626412842.1408
MEM 265.953125 1626412842.2556
MEM 265.953125 1626412842.3676
MEM 265.953125 1626412842.4826
MEM 265.953125 1626412842.5971
MEM 265.953125 1626412842.7110
MEM 265.953125 1626412842.8232
MEM 265.953125 1626412842.9383
MEM 265.953125 1626412843.0536
MEM 264.457031 1626412843.1674
MEM 264.457031 1626412843.2833
MEM 264.457031 1626412843.3997
MEM 264.457031 1626412843.5149
MEM 264.457031 1626412843.6292
MEM 264.457031 1626412843.7429
MEM 265.953125 1626412843.8564
MEM 265.953125 1626412843.9697
MEM 265.953125 1626412844.0849
MEM 265.953125 1626412844.1994
MEM 265.953125 1626412844.3131
MEM 265.953125 1626412844.4268
MEM 265.953125 1626412844.5401
MEM 265.953125 1626412844.6549
MEM 265.953125 1626412844.7706
MEM 265.953125 1626412844.8859
MEM 264.457031 1626412845.0006
MEM 265.953125 1626412845.1123
MEM 265.953125 1626412845.2264
MEM 265.953125 1626412845.3393
MEM 264.441406 1626412845.4543
MEM 264.441406 1626412845.5705
MEM 264.457031 1626412845.6864
MEM 265.953125 1626412845.8026
MEM 264.441406 1626412845.9179
MEM 264.441406 1626412846.0331
MEM 264.441406 1626412846.1481
MEM 264.457031 1626412846.2627
MEM 264.457031 1626412846.3777
MEM 264.457031 1626412846.4919
MEM 265.953125 1626412846.6073
MEM 265.953125 1626412846.7192
MEM 265.953125 1626412846.8345
MEM 265.953125 1626412846.9481
MEM 264.953125 1626412847.0628
MEM 264.457031 1626412847.1782
MEM 265.953125 1626412847.2941
MEM 264.457031 1626412847.4104
MEM 265.953125 1626412847.5302
MEM 265.953125 1626412847.6462
MEM 265.953125 1626412847.7623
MEM 265.953125 1626412847.8775
MEM 265.953125 1626412847.9934
MEM 264.457031 1626412848.1096
MEM 264.457031 1626412848.2259
MEM 264.457031 1626412848.3393
MEM 265.953125 1626412848.4512
MEM 265.953125 1626412848.5668
MEM 265.953125 1626412848.6824
MEM 265.953125 1626412848.7978
MEM 265.953125 1626412848.9139
MEM 265.953125 1626412849.0300
MEM 265.953125 1626412849.1420
MEM 265.953125 1626412849.2570
MEM 264.457031 1626412849.3688
MEM 264.441406 1626412849.4808
MEM 265.953125 1626412849.5966
MEM 265.953125 1626412849.7119
MEM 265.953125 1626412849.8272
MEM 265.953125 1626412849.9431
MEM 265.953125 1626412850.0583
MEM 265.953125 1626412850.1731
MEM 264.441406 1626412850.2878
MEM 265.953125 1626412850.4024
MEM 264.457031 1626412850.5168
MEM 264.457031 1626412850.6316
MEM 265.953125 1626412850.7477
MEM 265.953125 1626412850.8626
MEM 264.457031 1626412850.9780
MEM 264.457031 1626412851.0931
MEM 264.457031 1626412851.2082
MEM 264.441406 1626412851.3234
MEM 265.195312 1626412851.4390
MEM 265.953125 1626412851.5543
MEM 265.953125 1626412851.6700
MEM 265.953125 1626412851.7843
MEM 265.953125 1626412851.8990
MEM 265.953125 1626412852.0141
MEM 265.953125 1626412852.1293
MEM 265.953125 1626412852.2438
MEM 265.953125 1626412852.3585
MEM 265.953125 1626412852.4727
MEM 265.953125 1626412852.5881
MEM 265.953125 1626412852.7029
MEM 264.441406 1626412852.8158
MEM 264.457031 1626412852.9318
MEM 265.953125 1626412853.0465
MEM 265.953125 1626412853.1615
MEM 265.953125 1626412853.2756
MEM 265.953125 1626412853.3908
MEM 264.441406 1626412853.5059
MEM 265.953125 1626412853.6201
MEM 265.953125 1626412853.7344
MEM 265.953125 1626412853.8499
MEM 265.707031 1626412853.9655
MEM 264.457031 1626412854.0803
MEM 265.953125 1626412854.1972
MEM 264.457031 1626412854.3126
MEM 265.953125 1626412854.4277
MEM 265.953125 1626412854.5430
MEM 265.953125 1626412854.6587
MEM 265.953125 1626412854.7735
MEM 265.953125 1626412854.8885
MEM 265.953125 1626412855.0031
MEM 265.953125 1626412855.1186
MEM 265.953125 1626412855.2334
MEM 265.953125 1626412855.3475
MEM 265.953125 1626412855.4619
MEM 265.953125 1626412855.5754
MEM 264.457031 1626412855.6870
MEM 264.441406 1626412855.8019
MEM 265.953125 1626412855.9169
MEM 265.953125 1626412856.0325
MEM 265.953125 1626412856.1470
MEM 265.953125 1626412856.2628
MEM 265.953125 1626412856.3772
MEM 265.953125 1626412856.4923
MEM 265.953125 1626412856.6066
MEM 265.953125 1626412856.7220
MEM 264.457031 1626412856.8358
MEM 264.457031 1626412856.9506
MEM 264.457031 1626412857.0661
MEM 264.953125 1626412857.1803
MEM 265.953125 1626412857.2956
MEM 265.953125 1626412857.4107
MEM 265.953125 1626412857.5283
MEM 265.953125 1626412857.6403
MEM 265.953125 1626412857.7541
MEM 265.953125 1626412857.8669
MEM 265.953125 1626412857.9819
MEM 264.457031 1626412858.0950
MEM 264.457031 1626412858.2086
MEM 264.457031 1626412858.3236
MEM 264.457031 1626412858.4386
MEM 264.457031 1626412858.5531
MEM 265.953125 1626412858.6666
MEM 264.457031 1626412858.7815
MEM 265.953125 1626412858.8953
MEM 265.953125 1626412859.0098
MEM 265.953125 1626412859.1237
MEM 265.953125 1626412859.2378
MEM 265.953125 1626412859.3517
MEM 265.953125 1626412859.4663
MEM 265.953125 1626412859.5812
MEM 265.953125 1626412859.6947
MEM 265.953125 1626412859.8102
MEM 265.953125 1626412859.9254
MEM 265.953125 1626412860.0401
MEM 265.953125 1626412860.1544
MEM 265.953125 1626412860.2691
MEM 265.953125 1626412860.3841
MEM 265.953125 1626412860.4989
MEM 265.953125 1626412860.6136
MEM 265.953125 1626412860.7293
MEM 265.953125 1626412860.8447
MEM 265.953125 1626412860.9603
MEM 265.953125 1626412861.0760
MEM 264.457031 1626412861.1909
MEM 265.953125 1626412861.3055
MEM 265.957031 1626412861.4215
MEM 265.960938 1626412861.5375
MEM 265.960938 1626412861.6511
MEM 265.964844 1626412861.7650
MEM 265.968750 1626412861.8804
MEM 265.976562 1626412861.9949
MEM 265.980469 1626412862.1083
MEM 265.980469 1626412862.2214
MEM 265.992188 1626412862.3358
MEM 265.996094 1626412862.4504
MEM 264.500000 1626412862.5632
MEM 264.503906 1626412862.6795
MEM 264.503906 1626412862.7983
MEM 267.320312 1626412862.9143
MEM 264.742188 1626412863.0303
MEM 267.320312 1626412863.1459
MEM 267.320312 1626412863.2613
MEM 267.320312 1626412863.3764
MEM 267.320312 1626412863.4910
MEM 265.257812 1626412863.6071
MEM 264.503906 1626412863.7230
MEM 267.320312 1626412863.8389
MEM 267.320312 1626412863.9546
MEM 267.320312 1626412864.0688
MEM 264.503906 1626412864.1829
MEM 267.320312 1626412864.2978
MEM 267.320312 1626412864.4130
MEM 264.488281 1626412864.5273
MEM 264.503906 1626412864.6423
MEM 267.320312 1626412864.7569
MEM 267.320312 1626412864.8724
MEM 264.488281 1626412864.9879
MEM 264.503906 1626412865.1025
MEM 267.320312 1626412865.2181
MEM 267.320312 1626412865.3328
MEM 267.320312 1626412865.4463
MEM 264.488281 1626412865.5596
MEM 264.488281 1626412865.6721
MEM 264.503906 1626412865.7881
MEM 267.320312 1626412865.9039
MEM 267.320312 1626412866.0188
MEM 264.488281 1626412866.1343
MEM 264.503906 1626412866.2488
MEM 267.320312 1626412866.3636
MEM 267.320312 1626412866.4787
MEM 264.488281 1626412866.5929
MEM 267.320312 1626412866.7074
MEM 266.804688 1626412866.8224
MEM 267.320312 1626412866.9372
MEM 267.320312 1626412867.0525
MEM 264.503906 1626412867.1681
MEM 264.503906 1626412867.2832
MEM 267.320312 1626412867.3983
MEM 264.503906 1626412867.5129
MEM 266.804688 1626412867.6278
MEM 267.320312 1626412867.7437
MEM 267.320312 1626412867.8591
MEM 267.320312 1626412867.9736
MEM 267.320312 1626412868.0875
MEM 264.488281 1626412868.2020
MEM 264.503906 1626412868.3178
MEM 267.062500 1626412868.4327
MEM 264.503906 1626412868.5481
MEM 264.488281 1626412868.6632
MEM 264.503906 1626412868.7785
MEM 264.503906 1626412868.8933
MEM 264.503906 1626412869.0043
MEM 267.320312 1626412869.1197
MEM 267.320312 1626412869.2340
MEM 264.503906 1626412869.3456
MEM 267.320312 1626412869.4603
MEM 267.320312 1626412869.5746
MEM 267.320312 1626412869.6893
MEM 264.503906 1626412869.8034
MEM 267.320312 1626412869.9175
MEM 267.320312 1626412870.0318
MEM 264.503906 1626412870.1456
MEM 267.320312 1626412870.2564
MEM 267.320312 1626412870.3707
MEM 264.503906 1626412870.4854
MEM 267.320312 1626412870.6009
MEM 267.320312 1626412870.7161
MEM 264.488281 1626412870.8314
MEM 264.503906 1626412870.9461
MEM 267.320312 1626412871.0602
MEM 265.773438 1626412871.1739
MEM 264.503906 1626412871.2884
MEM 267.320312 1626412871.4035
MEM 267.320312 1626412871.5188
MEM 267.320312 1626412871.6349
MEM 264.503906 1626412871.7484
MEM 267.320312 1626412871.8634
MEM 267.320312 1626412871.9819
MEM 267.320312 1626412872.0953
MEM 267.320312 1626412872.2107
MEM 267.320312 1626412872.3257
MEM 265.257812 1626412872.4373
MEM 264.503906 1626412872.5526
MEM 267.320312 1626412872.6655
MEM 264.503906 1626412872.7819
MEM 264.488281 1626412872.8964
MEM 264.488281 1626412873.0118
MEM 267.320312 1626412873.1275
MEM 267.320312 1626412873.2424
MEM 267.320312 1626412873.3545
MEM 267.320312 1626412873.4725
MEM 264.503906 1626412873.5910
MEM 264.503906 1626412873.7069
MEM 267.320312 1626412873.8209
MEM 267.320312 1626412873.9363
MEM 264.488281 1626412874.0520
MEM 264.503906 1626412874.1662
MEM 267.320312 1626412874.2817
MEM 267.320312 1626412874.3956
MEM 264.488281 1626412874.5097
MEM 264.503906 1626412874.6236
MEM 267.320312 1626412874.7370
MEM 267.320312 1626412874.8507
MEM 264.503906 1626412874.9654
MEM 267.062500 1626412875.0801
MEM 267.320312 1626412875.1957
MEM 267.320312 1626412875.3109
MEM 267.320312 1626412875.4253
MEM 264.503906 1626412875.5406
MEM 267.320312 1626412875.6549
MEM 267.320312 1626412875.7700
MEM 267.320312 1626412875.8851
MEM 267.320312 1626412876.0002
MEM 267.320312 1626412876.1153
MEM 264.503906 1626412876.2309
MEM 267.320312 1626412876.3458
MEM 267.320312 1626412876.4609
MEM 264.503906 1626412876.5755
MEM 264.503906 1626412876.6907
MEM 267.320312 1626412876.8067
MEM 267.320312 1626412876.9226
MEM 264.503906 1626412877.0380
MEM 267.320312 1626412877.1521
MEM 267.320312 1626412877.2674
MEM 267.320312 1626412877.3814
MEM 264.503906 1626412877.4952
MEM 267.320312 1626412877.6102
MEM 267.320312 1626412877.7245
MEM 267.062500 1626412877.8380
MEM 264.503906 1626412877.9547
MEM 267.320312 1626412878.0704
MEM 267.320312 1626412878.1840
MEM 264.488281 1626412878.2988
MEM 264.503906 1626412878.4140
MEM 264.488281 1626412878.5289
MEM 267.320312 1626412878.6441
MEM 267.320312 1626412878.7592
MEM 267.320312 1626412878.8739
MEM 264.488281 1626412878.9890
MEM 264.503906 1626412879.1040
MEM 267.320312 1626412879.2185
MEM 267.320312 1626412879.3321
MEM 264.503906 1626412879.4466
MEM 264.503906 1626412879.5612
MEM 264.503906 1626412879.6762
MEM 264.488281 1626412879.7912
MEM 267.320312 1626412879.9115
MEM 267.320312 1626412880.0294
MEM 267.320312 1626412880.1502
MEM 267.320312 1626412880.2658
MEM 264.488281 1626412880.3815
MEM 267.320312 1626412880.4959
MEM 267.320312 1626412880.6112
MEM 267.320312 1626412880.7262
MEM 264.488281 1626412880.8408
MEM 264.503906 1626412880.9546
MEM 267.320312 1626412881.0691
MEM 267.320312 1626412881.1812
MEM 264.503906 1626412881.2948
MEM 267.320312 1626412881.4100
MEM 267.320312 1626412881.5249
MEM 267.320312 1626412881.6403
MEM 264.503906 1626412881.7526
MEM 267.320312 1626412881.8664
MEM 267.320312 1626412881.9816
MEM 264.503906 1626412882.0954
MEM 267.320312 1626412882.2091
MEM 267.320312 1626412882.3246
MEM 267.320312 1626412882.4376
MEM 267.320312 1626412882.5536
MEM 267.320312 1626412882.6699
MEM 264.488281 1626412882.7929
MEM 266.000000 1626412882.9090
MEM 266.000000 1626412883.0211
MEM 266.000000 1626412883.1339
MEM 266.000000 1626412883.2493
MEM 266.000000 1626412883.3651
MEM 266.000000 1626412883.4806
MEM 265.753906 1626412883.6127
MEM 264.488281 1626412883.7265
MEM 264.488281 1626412883.8420
MEM 266.000000 1626412883.9563
MEM 265.000000 1626412884.0713
MEM 264.488281 1626412884.1858
MEM 264.503906 1626412884.2995
MEM 264.503906 1626412884.4141
MEM 264.503906 1626412884.5296
MEM 266.000000 1626412884.6431
MEM 266.000000 1626412884.7579
MEM 264.503906 1626412884.8739
MEM 266.000000 1626412884.9886
MEM 266.000000 1626412885.1036
MEM 266.000000 1626412885.2177
MEM 266.000000 1626412885.3333
MEM 266.000000 1626412885.4476
MEM 266.000000 1626412885.5630
MEM 266.000000 1626412885.6774
MEM 266.000000 1626412885.7924
MEM 266.000000 1626412885.9071
MEM 266.000000 1626412886.0219
MEM 266.000000 1626412886.1368
MEM 266.000000 1626412886.2505
MEM 266.000000 1626412886.3643
MEM 266.000000 1626412886.4788
MEM 266.000000 1626412886.5904
MEM 264.488281 1626412886.7017
MEM 264.503906 1626412886.8158
MEM 266.000000 1626412886.9294
MEM 266.000000 1626412887.0452
MEM 266.000000 1626412887.1595
MEM 264.488281 1626412887.2746
MEM 264.488281 1626412887.3902
MEM 264.488281 1626412887.5056
MEM 264.507812 1626412887.6211
MEM 264.496094 1626412887.7363
MEM 264.515625 1626412887.8511
MEM 264.519531 1626412887.9662
MEM 266.023438 1626412888.0820
MEM 266.023438 1626412888.1972
MEM 266.027344 1626412888.3127
MEM 266.031250 1626412888.4280
MEM 264.542969 1626412888.5433
MEM 264.542969 1626412888.6585
MEM 266.039062 1626412888.7711
MEM 264.535156 1626412888.8863
MEM 264.550781 1626412889.0018
MEM 265.542969 1626412889.1186
MEM 264.550781 1626412889.2333
MEM 264.535156 1626412889.3485
MEM 266.046875 1626412889.4620
MEM 266.046875 1626412889.5772
MEM 266.046875 1626412889.6933
MEM 266.046875 1626412889.8084
MEM 266.046875 1626412889.9222
MEM 264.535156 1626412890.0338
MEM 264.550781 1626412890.1478
MEM 264.550781 1626412890.2630
MEM 266.046875 1626412890.3743
MEM 264.535156 1626412890.4893
MEM 264.550781 1626412890.6044
MEM 264.550781 1626412890.7205
MEM 264.550781 1626412890.8365
MEM 266.046875 1626412890.9527
MEM 266.046875 1626412891.0681
MEM 266.046875 1626412891.1841
MEM 266.046875 1626412891.3000
MEM 266.046875 1626412891.4160
MEM 266.046875 1626412891.5319
MEM 264.535156 1626412891.6468
MEM 264.550781 1626412891.7607
MEM 266.046875 1626412891.8760
MEM 266.046875 1626412891.9880
MEM 266.046875 1626412892.1038
MEM 266.046875 1626412892.2194
MEM 266.046875 1626412892.3353
MEM 265.042969 1626412892.4512
MEM 264.535156 1626412892.5667
MEM 264.550781 1626412892.6807
MEM 264.550781 1626412892.7956
MEM 264.550781 1626412892.9109
MEM 264.550781 1626412893.0263
MEM 266.046875 1626412893.1422
MEM 266.046875 1626412893.2543
MEM 266.046875 1626412893.3688
MEM 266.046875 1626412893.4810
MEM 266.046875 1626412893.5967
MEM 266.046875 1626412893.7106
MEM 264.535156 1626412893.8267
MEM 266.046875 1626412893.9393
MEM 264.550781 1626412894.0526
MEM 264.550781 1626412894.1687
MEM 264.550781 1626412894.2840
MEM 264.550781 1626412894.4002
MEM 264.550781 1626412894.5163
MEM 264.550781 1626412894.6284
MEM 266.046875 1626412894.7434
MEM 266.046875 1626412894.8586
MEM 266.046875 1626412894.9745
MEM 264.535156 1626412895.0877
MEM 266.046875 1626412895.2011
MEM 266.046875 1626412895.3166
MEM 264.550781 1626412895.4324
MEM 264.535156 1626412895.5484
MEM 264.535156 1626412895.6645
MEM 264.550781 1626412895.7801
MEM 264.550781 1626412895.8951
MEM 266.046875 1626412896.0099
MEM 266.046875 1626412896.1251
MEM 264.535156 1626412896.2396
MEM 265.042969 1626412896.3554
MEM 266.046875 1626412896.4713
MEM 266.046875 1626412896.5864
MEM 264.550781 1626412896.7030
MEM 266.046875 1626412896.8177
MEM 266.046875 1626412896.9317
MEM 266.046875 1626412897.0468
MEM 266.046875 1626412897.1627
MEM 264.550781 1626412897.2896
MEM 265.042969 1626412897.4060
MEM 266.046875 1626412897.5218
MEM 266.046875 1626412897.6364
MEM 266.046875 1626412897.7523
MEM 266.046875 1626412897.8672
MEM 266.046875 1626412897.9837
MEM 266.046875 1626412898.1038
MEM 264.550781 1626412898.2189
MEM 264.550781 1626412898.3341
MEM 264.535156 1626412898.4500
MEM 266.046875 1626412898.5664
MEM 266.046875 1626412898.6817
MEM 266.046875 1626412898.7976
MEM 265.046875 1626412898.9155
MEM 264.550781 1626412899.0317
MEM 264.550781 1626412899.1475
MEM 265.046875 1626412899.2626
MEM 264.535156 1626412899.3794
MEM 266.046875 1626412899.4966
MEM 264.535156 1626412899.6151
MEM 264.535156 1626412899.7329
MEM 266.046875 1626412899.8501
MEM 266.046875 1626412899.9685
MEM 266.046875 1626412900.0840
MEM 266.046875 1626412900.1985
MEM 266.046875 1626412900.3144
MEM 266.046875 1626412900.4291
MEM 266.046875 1626412900.5446
MEM 265.042969 1626412900.6594
MEM 264.535156 1626412900.7741
MEM 264.535156 1626412900.8895
MEM 264.550781 1626412901.0048
MEM 264.550781 1626412901.1194
MEM 266.046875 1626412901.2303
MEM 266.046875 1626412901.3450
MEM 266.046875 1626412901.4585
MEM 266.046875 1626412901.5735
MEM 266.046875 1626412901.6876
MEM 266.046875 1626412901.8028
MEM 265.542969 1626412901.9182
MEM 264.550781 1626412902.0337
MEM 264.550781 1626412902.1501
MEM 264.550781 1626412902.2647
MEM 264.550781 1626412902.3805
MEM 264.550781 1626412902.4955
MEM 266.046875 1626412902.6108
MEM 266.046875 1626412902.7264
MEM 266.046875 1626412902.8379
MEM 266.046875 1626412902.9534
MEM 264.550781 1626412903.0689
MEM 266.046875 1626412903.1830
MEM 266.046875 1626412903.2969
MEM 266.046875 1626412903.4131
MEM 266.046875 1626412903.5289
MEM 266.046875 1626412903.6446
MEM 266.046875 1626412903.7568
MEM 266.046875 1626412903.8729
MEM 266.046875 1626412903.9884
MEM 266.046875 1626412904.1050
MEM 266.046875 1626412904.2201
MEM 266.046875 1626412904.3335
MEM 266.046875 1626412904.4492
MEM 266.046875 1626412904.5635
MEM 266.046875 1626412904.6781
MEM 266.046875 1626412904.7923
MEM 266.046875 1626412904.9071
MEM 266.046875 1626412905.0220
MEM 264.535156 1626412905.1361
MEM 264.550781 1626412905.2505
MEM 264.550781 1626412905.3660
MEM 264.550781 1626412905.4808
MEM 264.550781 1626412905.5945
MEM 266.046875 1626412905.7079
MEM 266.046875 1626412905.8229
MEM 266.046875 1626412905.9376
MEM 264.535156 1626412906.0530
MEM 266.046875 1626412906.1679
MEM 264.535156 1626412906.2821
MEM 264.550781 1626412906.3959
MEM 264.550781 1626412906.5094
MEM 266.046875 1626412906.6221
MEM 266.046875 1626412906.7361
MEM 266.046875 1626412906.8511
MEM 266.046875 1626412906.9664
MEM 266.046875 1626412907.0808
MEM 266.046875 1626412907.1966
MEM 266.046875 1626412907.3093
MEM 266.046875 1626412907.4247
MEM 264.535156 1626412907.5387
MEM 264.535156 1626412907.6545
MEM 264.535156 1626412907.7696
MEM 264.550781 1626412907.8825
MEM 264.550781 1626412907.9981
MEM 264.550781 1626412908.1138
MEM 266.046875 1626412908.2298
MEM 264.550781 1626412908.3457
MEM 266.046875 1626412908.4699
MEM 266.046875 1626412908.5855
MEM 266.046875 1626412908.7000
MEM 266.046875 1626412908.8146
MEM 266.046875 1626412908.9300
MEM 266.046875 1626412909.0449
MEM 266.046875 1626412909.1599
MEM 266.046875 1626412909.2749
MEM 266.046875 1626412909.3893
MEM 264.535156 1626412909.5029
MEM 264.550781 1626412909.6175
MEM 266.046875 1626412909.7284
MEM 266.046875 1626412909.8429
MEM 266.046875 1626412909.9581
MEM 266.046875 1626412910.0731
MEM 266.046875 1626412910.1894
MEM 266.046875 1626412910.3041
MEM 266.046875 1626412910.4183
MEM 264.550781 1626412910.5332
MEM 266.046875 1626412910.6470
MEM 266.046875 1626412910.7616
MEM 266.046875 1626412910.8751
MEM 266.046875 1626412910.9892
MEM 266.046875 1626412911.1028
MEM 266.046875 1626412911.2174
MEM 266.046875 1626412911.3319
MEM 264.535156 1626412911.4442
MEM 264.535156 1626412911.5590
MEM 264.550781 1626412911.6717
MEM 266.046875 1626412911.7864
MEM 266.046875 1626412911.8977
MEM 266.046875 1626412912.0152
MEM 266.046875 1626412912.1310
MEM 266.046875 1626412912.2466
MEM 266.046875 1626412912.3594
MEM 266.046875 1626412912.4712
MEM 266.046875 1626412912.5867
MEM 264.550781 1626412912.7026
MEM 264.535156 1626412912.8187
MEM 266.046875 1626412912.9347
MEM 266.046875 1626412913.0505
MEM 266.046875 1626412913.1620
MEM 266.050781 1626412913.2786
MEM 266.054688 1626412913.3945
MEM 266.054688 1626412913.5105
MEM 264.542969 1626412913.6261
MEM 266.062500 1626412913.7415
MEM 266.066406 1626412913.8561
MEM 266.070312 1626412913.9730
MEM 266.070312 1626412914.0887
MEM 266.078125 1626412914.2030
MEM 266.082031 1626412914.3173
MEM 266.085938 1626412914.4312
MEM 266.089844 1626412914.5458
MEM 264.597656 1626412914.6597
MEM 264.597656 1626412914.7715
MEM 267.414062 1626412914.8871
MEM 264.582031 1626412915.0025
MEM 267.414062 1626412915.1165
MEM 267.414062 1626412915.2323
MEM 265.867188 1626412915.3461
MEM 267.414062 1626412915.4580
MEM 264.582031 1626412915.5733
MEM 267.414062 1626412915.6872
MEM 267.414062 1626412915.7987
MEM 264.597656 1626412915.9139
MEM 267.414062 1626412916.0294
MEM 267.414062 1626412916.1450
MEM 264.597656 1626412916.2570
MEM 267.414062 1626412916.3682
MEM 267.414062 1626412916.4830
MEM 267.414062 1626412916.5967
MEM 264.582031 1626412916.7125
MEM 265.093750 1626412916.8278
MEM 267.414062 1626412916.9425
MEM 264.597656 1626412917.0581
MEM 267.414062 1626412917.1738
MEM 267.414062 1626412917.2856
MEM 267.414062 1626412917.4008
MEM 267.414062 1626412917.5159
MEM 267.414062 1626412917.6318
MEM 267.414062 1626412917.7443
MEM 264.582031 1626412917.8593
MEM 267.414062 1626412917.9748
MEM 267.414062 1626412918.0908
MEM 267.414062 1626412918.2066
MEM 264.597656 1626412918.3223
MEM 267.414062 1626412918.4377
MEM 267.414062 1626412918.5533
MEM 264.597656 1626412918.6689
MEM 267.414062 1626412918.7811
MEM 264.582031 1626412918.8968
MEM 264.597656 1626412919.0122
MEM 267.414062 1626412919.1282
MEM 267.414062 1626412919.2443
MEM 264.582031 1626412919.3596
MEM 267.414062 1626412919.4762
MEM 267.414062 1626412919.5883
MEM 264.582031 1626412919.7041
MEM 267.414062 1626412919.8165
MEM 267.414062 1626412919.9314
MEM 264.582031 1626412920.0472
MEM 264.597656 1626412920.1632
MEM 267.414062 1626412920.2777
MEM 264.597656 1626412920.3927
MEM 264.582031 1626412920.5083
MEM 264.582031 1626412920.6224
MEM 267.414062 1626412920.7342
MEM 264.582031 1626412920.8491
MEM 267.414062 1626412920.9637
MEM 267.414062 1626412921.0789
MEM 266.640625 1626412921.1936
MEM 267.414062 1626412921.3073
MEM 267.414062 1626412921.4223
MEM 267.414062 1626412921.5391
MEM 264.597656 1626412921.6539
MEM 267.410156 1626412921.7686
MEM 267.414062 1626412921.8848
MEM 265.527344 1626412921.9979
MEM 267.414062 1626412922.1122
MEM 267.410156 1626412922.2280
MEM 267.414062 1626412922.3430
MEM 264.835938 1626412922.4583
MEM 264.597656 1626412922.5735
MEM 267.414062 1626412922.6885
MEM 267.414062 1626412922.8024
MEM 264.597656 1626412922.9178
MEM 267.414062 1626412923.0319
MEM 266.640625 1626412923.1450
MEM 264.597656 1626412923.2609
MEM 267.414062 1626412923.3764
MEM 267.414062 1626412923.4899
MEM 264.597656 1626412923.6055
MEM 267.414062 1626412923.7221
MEM 267.414062 1626412923.8365
MEM 264.597656 1626412923.9514
MEM 267.414062 1626412924.0656
MEM 267.414062 1626412924.1810
MEM 264.582031 1626412924.2964
MEM 267.410156 1626412924.4118
MEM 267.410156 1626412924.5279
MEM 264.597656 1626412924.6438
MEM 267.414062 1626412924.7595
MEM 267.414062 1626412924.8750
MEM 264.582031 1626412924.9897
MEM 267.414062 1626412925.1040
MEM 267.414062 1626412925.2207
MEM 266.640625 1626412925.3365
MEM 264.597656 1626412925.4521
MEM 267.414062 1626412925.5660
MEM 267.414062 1626412925.6805
MEM 264.597656 1626412925.7950
MEM 267.410156 1626412925.9099
MEM 267.414062 1626412926.0252
MEM 264.597656 1626412926.1408
MEM 267.414062 1626412926.2554
MEM 267.414062 1626412926.3736
MEM 265.093750 1626412926.4896
MEM 264.597656 1626412926.6050
MEM 267.406250 1626412926.7182
MEM 264.582031 1626412926.8330
MEM 267.414062 1626412926.9479
MEM 267.414062 1626412927.0607
MEM 264.597656 1626412927.1769
MEM 267.414062 1626412927.2902
MEM 267.414062 1626412927.4055
MEM 264.597656 1626412927.5213
MEM 267.414062 1626412927.6369
MEM 267.414062 1626412927.7514
MEM 264.597656 1626412927.8641
MEM 267.414062 1626412927.9788
MEM 267.414062 1626412928.0938
MEM 267.414062 1626412928.2088
MEM 267.410156 1626412928.3203
MEM 267.156250 1626412928.4354
